Measure,Place,Place Type,Year,Geoid,Max Month,Measure Desc Short,Measure Type,measure_axis_label,no_definition,Notes,Quantile,rate_label,Strategy,wip_definition,yes_definition,n_missing,Number of Records,Rate Denom,rate_mult,Value Count,Value Rate
Deaths (White nH),Burke,Counties,2015,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 32 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"373,768","100,000",130,34.78093363
Deaths (White nH),Cabarrus,Counties,2015,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 24 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"665,963","100,000",118,17.71870209
Deaths (White nH),Caldwell,Counties,2015,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 27 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"363,874","100,000",78,21.43599158
Deaths (White nH),Camden,Counties,2015,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"41,360","100,000",7,16.9245648
Deaths (White nH),Carteret,Counties,2015,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 21 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"298,626","100,000",80,26.78936194
Deaths (White nH),Caswell,Counties,2015,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"71,703","100,000",9,12.55177608
Deaths (White nH),Catawba,Counties,2015,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 24 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"603,109","100,000",128,21.22336095
Deaths (White nH),Chatham,Counties,2015,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"242,742","100,000",24,9.887040562
Deaths (White nH),Cherokee,Counties,2015,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"126,341","100,000",34,26.91129562
Deaths (White nH),Chowan,Counties,2015,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"44,733","100,000",9,20.11937496
Deaths (White nH),Clay,Counties,2015,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"50,402","100,000",10,19.84048252
Deaths (White nH),Cleveland,Counties,2015,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 25 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"362,049","100,000",78,21.54404514
Deaths (White nH),Columbus,Counties,2015,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"174,166","100,000",46,26.41158435
Deaths (White nH),Craven,Counties,2015,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 21 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"353,429","100,000",67,18.95713142
Deaths (White nH),Cumberland,Counties,2015,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 42 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"766,207","100,000",171,22.31772876
Deaths (White nH),Currituck,Counties,2015,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"108,977","100,000",14,12.84674748
Deaths (White nH),Dare,Counties,2015,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"155,441","100,000",35,22.51658185
Deaths (White nH),Davidson,Counties,2015,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 26 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"671,667","100,000",147,21.88584522
Deaths (White nH),Davie,Counties,2015,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"178,264","100,000",28,15.70704124
Deaths (White nH),Duplin,Counties,2015,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"157,103","100,000",20,12.73050165
Deaths (White nH),Durham,Counties,2015,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 16 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"616,924","100,000",63,10.2119548
Deaths (White nH),Edgecombe,Counties,2015,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"104,059","100,000",29,27.8688052
Deaths (White nH),Forsyth,Counties,2015,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 59 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,062,166","100,000",224,21.08898233
Deaths (White nH),Franklin,Counties,2015,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"200,202","100,000",30,14.98486529
Deaths (White nH),Gaston,Counties,2015,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 44 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"795,465","100,000",221,27.782492
Deaths (White nH),Gates,Counties,2015,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"37,145","100,000",6,16.15291426
Deaths (White nH),Graham,Counties,2015,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"38,762","100,000",12,30.95815489
Deaths (White nH),Granville,Counties,2015,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"173,753","100,000",31,17.84141857
Deaths (White nH),Greene,Counties,2015,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"50,991","100,000",11,21.57243435
Deaths (White nH),Guilford,Counties,2015,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 47 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,357,853","100,000",199,14.65548922
Deaths (White nH),Halifax,Counties,2015,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"105,730","100,000",24,22.69932848
Deaths (White nH),Harnett,Counties,2015,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 16 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"398,675","100,000",74,18.56148492
Deaths (White nH),Haywood,Counties,2015,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 13 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"278,442","100,000",57,20.47104963
Deaths (White nH),Henderson,Counties,2015,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 19 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"466,202","100,000",85,18.23244002
Deaths (White nH),Hertford,Counties,2015,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"42,051","100,000",2,4.756129462
Deaths (White nH),Hoke,Counties,2015,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"108,472","100,000",16,14.75035032
Deaths (White nH),Hyde,Counties,2015,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"17,398","100,000",1,5.747787102
Deaths (White nH),Iredell,Counties,2015,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 21 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"641,671","100,000",124,19.32454482
Deaths (White nH),Jackson,Counties,2015,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"167,789","100,000",23,13.7076924
Deaths (White nH),Johnston,Counties,2015,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 26 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"624,185","100,000",95,15.21984668
Deaths (White nH),Jones,Counties,2015,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"31,637","100,000",4,12.64342384
Deaths (White nH),Lee,Counties,2015,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 7 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"176,155","100,000",37,21.00422923
Deaths (White nH),Lenoir,Counties,2015,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"149,588","100,000",24,16.04406771
Deaths (White nH),Lincoln,Counties,2015,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 7 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"343,228","100,000",61,17.77244281
Deaths (White nH),Macon,Counties,2015,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 7 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"153,396","100,000",21,13.69005711
Deaths (White nH),Madison,Counties,2015,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"99,596","100,000",16,16.06490221
Deaths (White nH),Martin,Counties,2015,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"62,061","100,000",11,17.72449687
Deaths (White nH),McDowell,Counties,2015,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"200,453","100,000",30,14.96610178
Deaths (White nH),Mecklenburg,Counties,2015,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 77 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"2,482,216","100,000",336,13.53629177
Deaths (White nH),Mitchell,Counties,2015,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"71,943","100,000",18,25.01980735
Deaths (White nH),Montgomery,Counties,2015,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"88,637","100,000",11,12.41016731
Deaths (White nH),Moore,Counties,2015,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"358,633","100,000",44,12.26880962
Deaths (White nH),Nash,Counties,2015,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"250,730","100,000",53,21.13827623
Deaths (White nH),New Hanover,Counties,2015,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 40 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"828,444","100,000",192,23.1759781
Deaths (White nH),Northampton,Counties,2015,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"40,964","100,000",5,12.20583927
Deaths (White nH),Onslow,Counties,2015,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 19 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"635,216","100,000",101,15.90010327
Deaths (White nH),Orange,Counties,2015,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"494,906","100,000",52,10.50704578
Deaths (White nH),Pamlico,Counties,2015,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"48,613","100,000",9,18.51356633
Deaths (White nH),Pasquotank,Counties,2015,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"111,778","100,000",16,14.31408685
Deaths (White nH),Pender,Counties,2015,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 15 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"207,477","100,000",37,17.83330201
Deaths (White nH),Perquimans,Counties,2015,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"48,756","100,000",9,18.45926655
Deaths (White nH),Person,Counties,2015,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"132,057","100,000",21,15.90222404
Deaths (White nH),Pitt,Counties,2015,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 13 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"496,338","100,000",76,15.31214616
Deaths (White nH),Polk,Counties,2015,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"90,194","100,000",15,16.63081802
Deaths (White nH),Randolph,Counties,2015,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 36 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"578,400","100,000",122,21.09266943
Deaths (White nH),Richmond,Counties,2015,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 9 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"135,520","100,000",51,37.63282172
Deaths (White nH),Robeson,Counties,2015,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 7 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"185,205","100,000",38,20.5178046
Deaths (White nH),Rockingham,Counties,2015,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 14 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"340,596","100,000",68,19.96500253
Deaths (White nH),Rowan,Counties,2015,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 35 and rate was NA,High,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"512,265","100,000",154,30.06256527
Deaths (White nH),Rutherford,Counties,2015,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 22 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"283,963","100,000",68,23.9467818
Deaths (White nH),Sampson,Counties,2015,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"169,434","100,000",38,22.42761193
Deaths (White nH),Scotland,Counties,2015,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"82,145","100,000",23,27.99926958
Deaths (White nH),Stanly,Counties,2015,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 15 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"249,597","100,000",55,22.03552126
Deaths (White nH),Stokes,Counties,2015,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 13 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"214,926","100,000",48,22.3332682
Deaths (White nH),Surry,Counties,2015,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"311,361","100,000",66,21.19725977
Deaths (White nH),Swain,Counties,2015,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"46,659","100,000",7,15.00246469
Deaths (White nH),Transylvania,Counties,2015,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"150,658","100,000",32,21.24015983
Deaths (White nH),Tyrrell,Counties,2015,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"11,260","100,000",3,26.64298401
Deaths (White nH),Union,Counties,2015,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 23 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"796,226","100,000",78,9.796213638
Deaths (White nH),Vance,Counties,2015,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"93,540","100,000",27,28.86465683
Deaths (White nH),Wake,Counties,2015,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 71 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"3,036,935","100,000",295,9.713740992
Deaths (White nH),Warren,Counties,2015,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"39,643","100,000",3,7.567540297
Deaths (White nH),Washington,Counties,2015,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"28,993","100,000",2,6.898216811
Deaths (White nH),Watauga,Counties,2015,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 7 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"242,770","100,000",31,12.7692878
Deaths (White nH),Wayne,Counties,2015,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"344,982","100,000",52,15.0732502
Deaths (White nH),Wilkes,Counties,2015,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 28 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"306,528","100,000",101,32.9496816
Deaths (White nH),Wilson,Counties,2015,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 8 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"200,789","100,000",32,15.93712803
Deaths (White nH),Yadkin,Counties,2015,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"162,440","100,000",42,25.85570057
Deaths (White nH),Yancey,Counties,2015,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Highest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"82,335","100,000",28,34.00740876
