Measure,Place,Place Type,Year,Geoid,Max Month,Measure Desc Short,Measure Type,measure_axis_label,no_definition,Notes,Quantile,rate_label,Strategy,wip_definition,yes_definition,n_missing,Number of Records,Rate Denom,rate_mult,Value Count,Value Rate
Deaths (AI/AN),Caldwell,Counties,2010,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,835,100000,0,0
Deaths (AI/AN),Camden,Counties,2010,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,157,100000,0,0
Deaths (AI/AN),Carteret,Counties,2010,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1523,100000,0,0
Deaths (AI/AN),Caswell,Counties,2010,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,254,100000,0,0
Deaths (AI/AN),Catawba,Counties,2010,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1834,100000,0,0
Deaths (AI/AN),Chatham,Counties,2010,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,915,100000,0,0
Deaths (AI/AN),Cherokee,Counties,2010,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2067,100000,1,48
Deaths (AI/AN),Chowan,Counties,2010,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,187,100000,0,0
Deaths (AI/AN),Clay,Counties,2010,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,167,100000,0,0
Deaths (AI/AN),Cleveland,Counties,2010,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,902,100000,0,0
Deaths (AI/AN),Columbus,Counties,2010,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,9014,100000,2,22
Deaths (AI/AN),Craven,Counties,2010,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2216,100000,0,0
Deaths (AI/AN),Cumberland,Counties,2010,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,24626,100000,3,12
Deaths (AI/AN),Currituck,Counties,2010,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,425,100000,0,0
Deaths (AI/AN),Dare,Counties,2010,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,443,100000,0,0
Deaths (AI/AN),Davidson,Counties,2010,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2863,100000,0,0
Deaths (AI/AN),Davie,Counties,2010,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,458,100000,0,0
Deaths (AI/AN),Duplin,Counties,2010,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,637,100000,0,0
Deaths (AI/AN),Durham,Counties,2010,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3879,100000,1,26
Deaths (AI/AN),Edgecombe,Counties,2010,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,655,100000,0,0
Deaths (AI/AN),Forsyth,Counties,2010,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,5529,100000,0,0
Deaths (AI/AN),Franklin,Counties,2010,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1089,100000,0,0
Deaths (AI/AN),Gaston,Counties,2010,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3347,100000,0,0
Deaths (AI/AN),Gates,Counties,2010,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,234,100000,0,0
Deaths (AI/AN),Graham,Counties,2010,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2956,100000,0,0
Deaths (AI/AN),Granville,Counties,2010,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1356,100000,0,0
Deaths (AI/AN),Greene,Counties,2010,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,377,100000,0,0
Deaths (AI/AN),Guilford,Counties,2010,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,11827,100000,2,17
Deaths (AI/AN),Halifax,Counties,2010,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,9669,100000,0,0
Deaths (AI/AN),Harnett,Counties,2010,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,5041,100000,1,20
Deaths (AI/AN),Haywood,Counties,2010,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1510,100000,0,0
Deaths (AI/AN),Henderson,Counties,2010,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1298,100000,0,0
Deaths (AI/AN),Hertford,Counties,2010,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1395,100000,0,0
Deaths (AI/AN),Hoke,Counties,2010,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,20875,100000,8,38
Deaths (AI/AN),Hyde,Counties,2010,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,106,100000,0,0
Deaths (AI/AN),Iredell,Counties,2010,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1966,100000,1,51
Deaths (AI/AN),Jackson,Counties,2010,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,18995,100000,8,42
Deaths (AI/AN),Johnston,Counties,2010,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3280,100000,0,0
Deaths (AI/AN),Jones,Counties,2010,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,199,100000,0,0
Deaths (AI/AN),Lee,Counties,2010,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1182,100000,0,0
Deaths (AI/AN),Lenoir,Counties,2010,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,643,100000,0,0
Deaths (AI/AN),Lincoln,Counties,2010,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,911,100000,0,0
Deaths (AI/AN),Macon,Counties,2010,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,543,100000,0,0
Deaths (AI/AN),Madison,Counties,2010,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,273,100000,0,0
Deaths (AI/AN),Martin,Counties,2010,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,368,100000,0,0
Deaths (AI/AN),McDowell,Counties,2010,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,648,100000,0,0
Deaths (AI/AN),Mecklenburg,Counties,2010,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,18503,100000,2,11
Deaths (AI/AN),Mitchell,Counties,2010,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,151,100000,0,0
Deaths (AI/AN),Montgomery,Counties,2010,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,451,100000,0,0
Deaths (AI/AN),Moore,Counties,2010,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3228,100000,1,31
Deaths (AI/AN),Nash,Counties,2010,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2213,100000,0,0
Deaths (AI/AN),New Hanover,Counties,2010,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,4003,100000,1,25
Deaths (AI/AN),Northampton,Counties,2010,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,378,100000,0,0
Deaths (AI/AN),Onslow,Counties,2010,37133,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,6038,100000,1,17
Deaths (AI/AN),Orange,Counties,2010,37135,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2360,100000,0,0
Deaths (AI/AN),Pamlico,Counties,2010,37137,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,356,100000,0,0
Deaths (AI/AN),Pasquotank,Counties,2010,37139,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,698,100000,0,0
Deaths (AI/AN),Pender,Counties,2010,37141,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1107,100000,0,0
Deaths (AI/AN),Perquimans,Counties,2010,37143,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,123,100000,0,0
Deaths (AI/AN),Person,Counties,2010,37145,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1182,100000,1,85
Deaths (AI/AN),Pitt,Counties,2010,37147,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2347,100000,0,0
Deaths (AI/AN),Polk,Counties,2010,37149,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,173,100000,0,0
Deaths (AI/AN),Randolph,Counties,2010,37151,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3119,100000,0,0
Deaths (AI/AN),Richmond,Counties,2010,37153,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,4863,100000,1,21
Deaths (AI/AN),Robeson,Counties,2010,37155,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,245077,100000,30,12
Deaths (AI/AN),Rockingham,Counties,2010,37157,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,1438,100000,1,70
Deaths (AI/AN),Rowan,Counties,2010,37159,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,High,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2226,100000,0,0
Deaths (AI/AN),Rutherford,Counties,2010,37161,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,616,100000,0,0
Deaths (AI/AN),Sampson,Counties,2010,37163,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,5595,100000,2,36
Deaths (AI/AN),Scotland,Counties,2010,37165,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,18590,100000,2,11
Deaths (AI/AN),Stanly,Counties,2010,37167,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,761,100000,0,0
Deaths (AI/AN),Stokes,Counties,2010,37169,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,614,100000,0,0
Deaths (AI/AN),Surry,Counties,2010,37171,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,872,100000,0,0
Deaths (AI/AN),Swain,Counties,2010,37173,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,18215,100000,11,60
Deaths (AI/AN),Transylvania,Counties,2010,37175,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,436,100000,0,0
Deaths (AI/AN),Tyrrell,Counties,2010,37177,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,43,100000,0,0
Deaths (AI/AN),Union,Counties,2010,37179,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3533,100000,0,0
Deaths (AI/AN),Vance,Counties,2010,37181,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,503,100000,0,0
Deaths (AI/AN),Wake,Counties,2010,37183,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,17344,100000,2,12
Deaths (AI/AN),Warren,Counties,2010,37185,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,5013,100000,0,0
Deaths (AI/AN),Washington,Counties,2010,37187,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,55,100000,0,0
Deaths (AI/AN),Watauga,Counties,2010,37189,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,652,100000,0,0
Deaths (AI/AN),Wayne,Counties,2010,37191,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,2053,100000,0,0
Deaths (AI/AN),Wilkes,Counties,2010,37193,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,489,100000,1,204
Deaths (AI/AN),Wilson,Counties,2010,37195,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,894,100000,0,0
Deaths (AI/AN),Yadkin,Counties,2010,37197,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,313,100000,0,0
Deaths (AI/AN),Yancey,Counties,2010,37199,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Highest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,219,100000,0,0
Deaths (AI/AN),Alamance,Counties,2015,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,3118,100000,0,0
Deaths (AI/AN),Alexander,Counties,2015,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Lowest,"Rate per 100,000 residents",8A) Equity: AI/AN NH,NA,NA,0,1,450,100000,0,0
