Year,Year Code,County,CountyName,County Code,Deaths,Population,Crude Rate
2007,2007,Alamance  ,Alamance,37001,1411,144712,975
2007,2007,Alexander  ,Alexander,37003,322,36609,879.6
2007,2007,Alleghany  ,Alleghany,37005,137,11061,1238.6
2007,2007,Anson  ,Anson,37007,290,26664,1087.6
2007,2007,Ashe  ,Ashe,37009,296,26506,1116.7
2007,2007,Avery  ,Avery,37011,173,17949,963.8
2007,2007,Beaufort  ,Beaufort,37013,489,46702,1047.1
2007,2007,Bertie  ,Bertie,37015,244,20927,1166
2007,2007,Bladen  ,Bladen,37017,374,34285,1090.9
2007,2007,Brunswick  ,Brunswick,37019,901,99008,910
2007,2007,Buncombe  ,Buncombe,37021,2301,230766,997.1
2007,2007,Burke  ,Burke,37023,833,90146,924.1
2007,2007,Cabarrus  ,Cabarrus,37025,1251,165717,754.9
2007,2007,Caldwell  ,Caldwell,37027,765,81588,937.6
2007,2007,Camden  ,Camden,37029,84,9570,877.7
2007,2007,Carteret  ,Carteret,37031,641,64258,997.5
2007,2007,Caswell  ,Caswell,37033,230,23914,961.8
2007,2007,Catawba  ,Catawba,37035,1408,152448,923.6
2007,2007,Chatham  ,Chatham,37037,575,60054,957.5
2007,2007,Cherokee  ,Cherokee,37039,335,27350,1224.9
2007,2007,Chowan  ,Chowan,37041,171,14953,1143.6
2007,2007,Clay  ,Clay,37043,110,10356,1062.2
2007,2007,Cleveland  ,Cleveland,37045,1050,97524,1076.7
2007,2007,Columbus  ,Columbus,37047,682,55964,1218.6
2007,2007,Craven  ,Craven,37049,938,97825,958.9
2007,2007,Cumberland  ,Cumberland,37051,2059,308284,667.9
2007,2007,Currituck  ,Currituck,37053,193,23216,831.3
2007,2007,Dare  ,Dare,37055,274,33541,816.9
2007,2007,Davidson  ,Davidson,37057,1474,159126,926.3
2007,2007,Davie  ,Davie,37059,356,40260,884.3
2007,2007,Duplin  ,Duplin,37061,507,55610,911.7
2007,2007,Durham  ,Durham,37063,1714,252796,678
2007,2007,Edgecombe  ,Edgecombe,37065,606,55911,1083.9
2007,2007,Forsyth  ,Forsyth,37067,2835,338638,837.2
2007,2007,Franklin  ,Franklin,37069,485,57174,848.3
2007,2007,Gaston  ,Gaston,37071,2039,200377,1017.6
2007,2007,Gates  ,Gates,37073,127,12042,1054.6
2007,2007,Graham  ,Graham,37075,81,8583,943.7
2007,2007,Granville  ,Granville,37077,517,57356,901.4
2007,2007,Greene  ,Greene,37079,183,21178,864.1
2007,2007,Guilford  ,Guilford,37081,3637,468466,776.4
2007,2007,Halifax  ,Halifax,37083,681,55616,1224.5
2007,2007,Harnett  ,Harnett,37085,792,105770,748.8
2007,2007,Haywood  ,Haywood,37087,689,58386,1180.1
2007,2007,Henderson  ,Henderson,37089,1286,102270,1257.5
2007,2007,Hertford  ,Hertford,37091,282,24240,1163.4
2007,2007,Hoke  ,Hoke,37093,291,42496,684.8
2007,2007,Hyde  ,Hyde,37095,72,5639,1276.8
2007,2007,Iredell  ,Iredell,37097,1270,151944,835.8
2007,2007,Jackson  ,Jackson,37099,354,38404,921.8
2007,2007,Johnston  ,Johnston,37101,1074,155695,689.8
2007,2007,Jones  ,Jones,37103,123,10035,1225.7
2007,2007,Lee  ,Lee,37105,512,54106,946.3
2007,2007,Lenoir  ,Lenoir,37107,691,59072,1169.8
2007,2007,Lincoln  ,Lincoln,37109,635,74139,856.5
2007,2007,McDowell  ,McDowell,37111,431,44345,971.9
2007,2007,Macon  ,Macon,37113,441,33164,1329.8
2007,2007,Madison  ,Madison,37115,251,20420,1229.2
2007,2007,Martin  ,Martin,37117,315,24391,1291.5
2007,2007,Mecklenburg  ,Mecklenburg,37119,5004,862177,580.4
2007,2007,Mitchell  ,Mitchell,37121,193,15746,1225.7
2007,2007,Montgomery  ,Montgomery,37123,239,27490,869.4
2007,2007,Moore  ,Moore,37125,1002,84795,1181.7
2007,2007,Nash  ,Nash,37127,914,93733,975.1
2007,2007,New Hanover  ,New Hanover,37129,1566,194339,805.8
2007,2007,Northampton  ,Northampton,37131,288,22293,1291.9
2007,2007,Onslow  ,Onslow,37133,829,163256,507.8
2007,2007,Orange  ,Orange,37135,732,127193,575.5
2007,2007,Pamlico  ,Pamlico,37137,159,13013,1221.9
2007,2007,Pasquotank  ,Pasquotank,37139,359,40049,896.4
2007,2007,Pender  ,Pender,37141,454,49181,923.1
2007,2007,Perquimans  ,Perquimans,37143,137,12901,1061.9
2007,2007,Person  ,Person,37145,430,38656,1112.4
2007,2007,Pitt  ,Pitt,37147,1103,157479,700.4
2007,2007,Polk  ,Polk,37149,299,20145,1484.2
2007,2007,Randolph  ,Randolph,37151,1267,138855,912.5
2007,2007,Richmond  ,Richmond,37153,526,46390,1133.9
2007,2007,Robeson  ,Robeson,37155,1218,130453,933.7
2007,2007,Rockingham  ,Rockingham,37157,1066,93164,1144.2
2007,2007,Rowan  ,Rowan,37159,1345,135626,991.7
2007,2007,Rutherford  ,Rutherford,37161,831,66305,1253.3
2007,2007,Sampson  ,Sampson,37163,635,62539,1015.4
2007,2007,Scotland  ,Scotland,37165,384,36399,1055
2007,2007,Stanly  ,Stanly,37167,568,59849,949.1
2007,2007,Stokes  ,Stokes,37169,468,47079,994.1
2007,2007,Surry  ,Surry,37171,817,73027,1118.8
2007,2007,Swain  ,Swain,37173,190,13819,1374.9
2007,2007,Transylvania  ,Transylvania,37175,384,32061,1197.7
2007,2007,Tyrrell  ,Tyrrell,37177,33,4402,749.7
2007,2007,Union  ,Union,37179,1021,184782,552.5
2007,2007,Vance  ,Vance,37181,452,44676,1011.7
2007,2007,Wake  ,Wake,37183,4031,821607,490.6
2007,2007,Warren  ,Warren,37185,235,20724,1134
2007,2007,Washington  ,Washington,37187,170,13176,1290.2
2007,2007,Watauga  ,Watauga,37189,278,48765,570.1
2007,2007,Wayne  ,Wayne,37191,1094,118942,919.8
2007,2007,Wilkes  ,Wilkes,37193,683,68966,990.3
2007,2007,Wilson  ,Wilson,37195,767,78474,977.4
2007,2007,Yadkin  ,Yadkin,37197,382,37965,1006.2
2007,2007,Yancey  ,Yancey,37199,205,18000,1138.9
2008,2008,Alamance  ,Alamance,37001,1459,147704,987.8
2008,2008,Alexander  ,Alexander,37003,333,36840,903.9
2008,2008,Alleghany  ,Alleghany,37005,142,11131,1275.7
2008,2008,Anson  ,Anson,37007,310,26837,1155.1
2008,2008,Ashe  ,Ashe,37009,299,26858,1113.3
2008,2008,Avery  ,Avery,37011,175,18024,970.9
2008,2008,Beaufort  ,Beaufort,37013,531,47297,1122.7
2008,2008,Bertie  ,Bertie,37015,237,21121,1122.1
2008,2008,Bladen  ,Bladen,37017,387,34665,1116.4
2008,2008,Brunswick  ,Brunswick,37019,1012,103257,980.1
2008,2008,Buncombe  ,Buncombe,37021,2291,233772,980
2008,2008,Burke  ,Burke,37023,949,90788,1045.3
2008,2008,Cabarrus  ,Cabarrus,37025,1315,171915,764.9
2008,2008,Caldwell  ,Caldwell,37027,801,82527,970.6
2008,2008,Camden  ,Camden,37029,59,9802,601.9
2008,2008,Carteret  ,Carteret,37031,729,64700,1126.7
2008,2008,Caswell  ,Caswell,37033,252,23912,1053.9
2008,2008,Catawba  ,Catawba,37035,1463,153848,950.9
2008,2008,Chatham  ,Chatham,37037,566,61783,916.1
2008,2008,Cherokee  ,Cherokee,37039,345,27545,1252.5
2008,2008,Chowan  ,Chowan,37041,189,14831,1274.4
2008,2008,Clay  ,Clay,37043,133,10492,1267.6
2008,2008,Cleveland  ,Cleveland,37045,1090,98155,1110.5
2008,2008,Columbus  ,Columbus,37047,635,56503,1123.8
2008,2008,Craven  ,Craven,37049,914,99423,919.3
2008,2008,Cumberland  ,Cumberland,37051,2148,311800,688.9
2008,2008,Currituck  ,Currituck,37053,187,23378,799.9
2008,2008,Dare  ,Dare,37055,252,33553,751.1
2008,2008,Davidson  ,Davidson,37057,1459,161520,903.3
2008,2008,Davie  ,Davie,37059,353,40748,866.3
2008,2008,Duplin  ,Duplin,37061,492,56810,866
2008,2008,Durham  ,Durham,37063,1767,259356,681.3
2008,2008,Edgecombe  ,Edgecombe,37065,621,56420,1100.7
2008,2008,Forsyth  ,Forsyth,37067,2933,344330,851.8
2008,2008,Franklin  ,Franklin,37069,463,58925,785.7
2008,2008,Gaston  ,Gaston,37071,2048,204454,1001.7
2008,2008,Gates  ,Gates,37073,113,12098,934
2008,2008,Graham  ,Graham,37075,108,8742,1235.4
2008,2008,Granville  ,Granville,37077,549,58356,940.8
2008,2008,Greene  ,Greene,37079,173,21230,814.9
2008,2008,Guilford  ,Guilford,37081,3697,477809,773.7
2008,2008,Halifax  ,Halifax,37083,615,55568,1106.8
2008,2008,Harnett  ,Harnett,37085,804,108752,739.3
2008,2008,Haywood  ,Haywood,37087,682,58811,1159.6
2008,2008,Henderson  ,Henderson,37089,1298,104289,1244.6
2008,2008,Hertford  ,Hertford,37091,287,24473,1172.7
2008,2008,Hoke  ,Hoke,37093,260,43912,592.1
2008,2008,Hyde  ,Hyde,37095,62,5764,1075.6
2008,2008,Iredell  ,Iredell,37097,1375,156204,880.3
2008,2008,Jackson  ,Jackson,37099,314,38994,805.3
2008,2008,Johnston  ,Johnston,37101,1122,161746,693.7
2008,2008,Jones  ,Jones,37103,119,9974,1193.1
2008,2008,Lee  ,Lee,37105,495,55822,886.7
2008,2008,Lenoir  ,Lenoir,37107,660,59398,1111.1
2008,2008,Lincoln  ,Lincoln,37109,697,76143,915.4
2008,2008,McDowell  ,McDowell,37111,457,44768,1020.8
2008,2008,Macon  ,Macon,37113,406,33608,1208
2008,2008,Madison  ,Madison,37115,222,20585,1078.5
2008,2008,Martin  ,Martin,37117,309,24404,1266.2
2008,2008,Mecklenburg  ,Mecklenburg,37119,5033,887991,566.8
2008,2008,Mitchell  ,Mitchell,37121,199,15740,1264.3
2008,2008,Montgomery  ,Montgomery,37123,215,27716,775.7
2008,2008,Moore  ,Moore,37125,964,86122,1119.3
2008,2008,Nash  ,Nash,37127,915,94718,966
2008,2008,New Hanover  ,New Hanover,37129,1576,197709,797.1
2008,2008,Northampton  ,Northampton,37131,267,22259,1199.5
2008,2008,Onslow  ,Onslow,37133,889,169059,525.9
2008,2008,Orange  ,Orange,37135,717,129764,552.5
2008,2008,Pamlico  ,Pamlico,37137,148,13094,1130.3
2008,2008,Pasquotank  ,Pasquotank,37139,363,40554,895.1
2008,2008,Pender  ,Pender,37141,436,50551,862.5
2008,2008,Perquimans  ,Perquimans,37143,160,13292,1203.7
2008,2008,Person  ,Person,37145,398,39016,1020.1
2008,2008,Pitt  ,Pitt,37147,1167,162116,719.9
2008,2008,Polk  ,Polk,37149,315,20393,1544.6
2008,2008,Randolph  ,Randolph,37151,1306,140297,930.9
2008,2008,Richmond  ,Richmond,37153,557,46538,1196.9
2008,2008,Robeson  ,Robeson,37155,1212,131734,920
2008,2008,Rockingham  ,Rockingham,37157,1043,93299,1117.9
2008,2008,Rowan  ,Rowan,37159,1400,137721,1016.5
2008,2008,Rutherford  ,Rutherford,37161,815,67145,1213.8
2008,2008,Sampson  ,Sampson,37163,618,62837,983.5
2008,2008,Scotland  ,Scotland,37165,428,36463,1173.8
2008,2008,Stanly  ,Stanly,37167,620,60418,1026.2
2008,2008,Stokes  ,Stokes,37169,456,47363,962.8
2008,2008,Surry  ,Surry,37171,848,73404,1155.3
2008,2008,Swain  ,Swain,37173,176,13872,1268.7
2008,2008,Transylvania  ,Transylvania,37175,377,32543,1158.5
2008,2008,Tyrrell  ,Tyrrell,37177,58,4353,1332.4
2008,2008,Union  ,Union,37179,1157,193678,597.4
2008,2008,Vance  ,Vance,37181,431,44977,958.3
2008,2008,Wake  ,Wake,37183,4110,856492,479.9
2008,2008,Warren  ,Warren,37185,211,20923,1008.5
2008,2008,Washington  ,Washington,37187,153,13300,1150.4
2008,2008,Watauga  ,Watauga,37189,291,50266,578.9
2008,2008,Wayne  ,Wayne,37191,1050,119910,875.7
2008,2008,Wilkes  ,Wilkes,37193,705,69317,1017.1
2008,2008,Wilson  ,Wilson,37195,775,79790,971.3
2008,2008,Yadkin  ,Yadkin,37197,369,38225,965.3
2008,2008,Yancey  ,Yancey,37199,192,18016,1065.7
2009,2009,Alamance  ,Alamance,37001,1414,149954,943
2009,2009,Alexander  ,Alexander,37003,334,37053,901.4
2009,2009,Alleghany  ,Alleghany,37005,118,11125,1060.7
2009,2009,Anson  ,Anson,37007,266,26917,988.2
2009,2009,Ashe  ,Ashe,37009,318,27144,1171.5
2009,2009,Avery  ,Avery,37011,193,17925,1076.7
2009,2009,Beaufort  ,Beaufort,37013,551,47485,1160.4
2009,2009,Bertie  ,Bertie,37015,252,21216,1187.8
2009,2009,Bladen  ,Bladen,37017,397,34852,1139.1
2009,2009,Brunswick  ,Brunswick,37019,1074,105777,1015.3
2009,2009,Buncombe  ,Buncombe,37021,2299,236349,972.7
2009,2009,Burke  ,Burke,37023,899,91178,986
2009,2009,Cabarrus  ,Cabarrus,37025,1331,175993,756.3
2009,2009,Caldwell  ,Caldwell,37027,843,82798,1018.1
2009,2009,Camden  ,Camden,37029,52,9899,525.3
2009,2009,Carteret  ,Carteret,37031,736,65670,1120.8
2009,2009,Caswell  ,Caswell,37033,222,23725,935.7
2009,2009,Catawba  ,Catawba,37035,1480,154610,957.2
2009,2009,Chatham  ,Chatham,37037,568,62693,906
2009,2009,Cherokee  ,Cherokee,37039,315,27378,1150.6
2009,2009,Chowan  ,Chowan,37041,171,14915,1146.5
2009,2009,Clay  ,Clay,37043,141,10540,1337.8
2009,2009,Cleveland  ,Cleveland,37045,1098,98211,1118
2009,2009,Columbus  ,Columbus,37047,644,58163,1107.2
2009,2009,Craven  ,Craven,37049,891,101923,874.2
2009,2009,Cumberland  ,Cumberland,37051,2144,317252,675.8
2009,2009,Currituck  ,Currituck,37053,191,23335,818.5
2009,2009,Dare  ,Dare,37055,273,33679,810.6
2009,2009,Davidson  ,Davidson,37057,1518,162406,934.7
2009,2009,Davie  ,Davie,37059,335,41035,816.4
2009,2009,Duplin  ,Duplin,37061,492,57434,856.6
2009,2009,Durham  ,Durham,37063,1691,265356,637.3
2009,2009,Edgecombe  ,Edgecombe,37065,572,56237,1017.1
2009,2009,Forsyth  ,Forsyth,37067,2829,348532,811.7
2009,2009,Franklin  ,Franklin,37069,470,59959,783.9
2009,2009,Gaston  ,Gaston,37071,2033,205884,987.4
2009,2009,Gates  ,Gates,37073,124,12138,1021.6
2009,2009,Graham  ,Graham,37075,96,8749,1097.3
2009,2009,Granville  ,Granville,37077,492,59411,828.1
2009,2009,Greene  ,Greene,37079,199,21253,936.3
2009,2009,Guilford  ,Guilford,37081,3821,484180,789.2
2009,2009,Halifax  ,Halifax,37083,668,55033,1213.8
2009,2009,Harnett  ,Harnett,37085,849,111866,758.9
2009,2009,Haywood  ,Haywood,37087,681,59152,1151.3
2009,2009,Henderson  ,Henderson,37089,1243,105813,1174.7
2009,2009,Hertford  ,Hertford,37091,261,24580,1061.8
2009,2009,Hoke  ,Hoke,37093,248,45406,546.2
2009,2009,Hyde  ,Hyde,37095,63,5774,1091.1
2009,2009,Iredell  ,Iredell,37097,1328,158387,838.5
2009,2009,Jackson  ,Jackson,37099,291,39856,730.1
2009,2009,Johnston  ,Johnston,37101,1166,166478,700.4
2009,2009,Jones  ,Jones,37103,103,10143,1015.5
2009,2009,Lee  ,Lee,37105,490,57359,854.3
2009,2009,Lenoir  ,Lenoir,37107,723,59421,1216.7
2009,2009,Lincoln  ,Lincoln,37109,691,77573,890.8
2009,2009,McDowell  ,McDowell,37111,458,44865,1020.8
2009,2009,Macon  ,Macon,37113,370,33820,1094
2009,2009,Madison  ,Madison,37115,204,20700,985.5
2009,2009,Martin  ,Martin,37117,298,24408,1220.9
2009,2009,Mecklenburg  ,Mecklenburg,37119,5077,908704,558.7
2009,2009,Mitchell  ,Mitchell,37121,211,15671,1346.4
2009,2009,Montgomery  ,Montgomery,37123,248,27710,895
2009,2009,Moore  ,Moore,37125,1035,87244,1186.3
2009,2009,Nash  ,Nash,37127,916,95492,959.2
2009,2009,New Hanover  ,New Hanover,37129,1583,200178,790.8
2009,2009,Northampton  ,Northampton,37131,265,22102,1199
2009,2009,Onslow  ,Onslow,37133,847,173064,489.4
2009,2009,Orange  ,Orange,37135,672,132369,507.7
2009,2009,Pamlico  ,Pamlico,37137,140,13136,1065.8
2009,2009,Pasquotank  ,Pasquotank,37139,356,40541,878.1
2009,2009,Pender  ,Pender,37141,446,51636,863.7
2009,2009,Perquimans  ,Perquimans,37143,134,13273,1009.6
2009,2009,Person  ,Person,37145,398,39335,1011.8
2009,2009,Pitt  ,Pitt,37147,1136,165581,686.1
2009,2009,Polk  ,Polk,37149,287,20531,1397.9
2009,2009,Randolph  ,Randolph,37151,1341,141175,949.9
2009,2009,Richmond  ,Richmond,37153,522,46537,1121.7
2009,2009,Robeson  ,Robeson,37155,1148,132984,863.3
2009,2009,Rockingham  ,Rockingham,37157,1049,93547,1121.4
2009,2009,Rowan  ,Rowan,37159,1410,138562,1017.6
2009,2009,Rutherford  ,Rutherford,37161,771,67561,1141.2
2009,2009,Sampson  ,Sampson,37163,592,63127,937.8
2009,2009,Scotland  ,Scotland,37165,373,36313,1027.2
2009,2009,Stanly  ,Stanly,37167,628,60496,1038.1
2009,2009,Stokes  ,Stokes,37169,471,47422,993.2
2009,2009,Surry  ,Surry,37171,811,73505,1103.3
2009,2009,Swain  ,Swain,37173,185,13933,1327.8
2009,2009,Transylvania  ,Transylvania,37175,344,32852,1047.1
2009,2009,Tyrrell  ,Tyrrell,37177,56,4358,1285
2009,2009,Union  ,Union,37179,1066,198533,536.9
2009,2009,Vance  ,Vance,37181,448,45223,990.6
2009,2009,Wake  ,Wake,37183,4159,883624,470.7
2009,2009,Warren  ,Warren,37185,238,20959,1135.6
2009,2009,Washington  ,Washington,37187,151,13252,1139.5
2009,2009,Watauga  ,Watauga,37189,331,50706,652.8
2009,2009,Wayne  ,Wayne,37191,1170,121217,965.2
2009,2009,Wilkes  ,Wilkes,37193,712,69258,1028
2009,2009,Wilson  ,Wilson,37195,789,80664,978.1
2009,2009,Yadkin  ,Yadkin,37197,382,38293,997.6
2009,2009,Yancey  ,Yancey,37199,197,17931,1098.7
2010,2010,Alamance  ,Alamance,37001,1405,151131,929.7
2010,2010,Alexander  ,Alexander,37003,338,37198,908.7
2010,2010,Alleghany  ,Alleghany,37005,131,11155,1174.4
2010,2010,Anson  ,Anson,37007,296,26948,1098.4
2010,2010,Ashe  ,Ashe,37009,315,27281,1154.6
2010,2010,Avery  ,Avery,37011,195,17797,1095.7
2010,2010,Beaufort  ,Beaufort,37013,563,47759,1178.8
2010,2010,Bertie  ,Bertie,37015,249,21282,1170
2010,2010,Bladen  ,Bladen,37017,367,35190,1042.9
2010,2010,Brunswick  ,Brunswick,37019,1067,107431,993.2
2010,2010,Buncombe  ,Buncombe,37021,2321,238318,973.9
2010,2010,Burke  ,Burke,37023,1015,90912,1116.5
2010,2010,Cabarrus  ,Cabarrus,37025,1385,178011,778
2010,2010,Caldwell  ,Caldwell,37027,935,83029,1126.1
2010,2010,Camden  ,Camden,37029,77,9980,771.5
2010,2010,Carteret  ,Carteret,37031,726,66469,1092.2
2010,2010,Caswell  ,Caswell,37033,254,23719,1070.9
2010,2010,Catawba  ,Catawba,37035,1563,154358,1012.6
2010,2010,Chatham  ,Chatham,37037,588,63505,925.9
2010,2010,Cherokee  ,Cherokee,37039,330,27444,1202.4
2010,2010,Chowan  ,Chowan,37041,189,14793,1277.6
2010,2010,Clay  ,Clay,37043,138,10587,1303.5
2010,2010,Cleveland  ,Cleveland,37045,1077,98078,1098.1
2010,2010,Columbus  ,Columbus,37047,698,58098,1201.4
2010,2010,Craven  ,Craven,37049,961,103505,928.5
2010,2010,Cumberland  ,Cumberland,37051,2286,319431,715.6
2010,2010,Currituck  ,Currituck,37053,191,23547,811.1
2010,2010,Dare  ,Dare,37055,294,33920,866.7
2010,2010,Davidson  ,Davidson,37057,1553,162878,953.5
2010,2010,Davie  ,Davie,37059,390,41240,945.7
2010,2010,Duplin  ,Duplin,37061,515,58505,880.3
2010,2010,Durham  ,Durham,37063,1796,267587,671.2
2010,2010,Edgecombe  ,Edgecombe,37065,573,56552,1013.2
2010,2010,Forsyth  ,Forsyth,37067,2857,350670,814.7
2010,2010,Franklin  ,Franklin,37069,456,60619,752.2
2010,2010,Gaston  ,Gaston,37071,2077,206086,1007.8
2010,2010,Gates  ,Gates,37073,129,12197,1057.6
2010,2010,Graham  ,Graham,37075,97,8861,1094.7
2010,2010,Granville  ,Granville,37077,458,59916,764.4
2010,2010,Greene  ,Greene,37079,169,21362,791.1
2010,2010,Guilford  ,Guilford,37081,3709,488406,759.4
2010,2010,Halifax  ,Halifax,37083,620,54691,1133.6
2010,2010,Harnett  ,Harnett,37085,827,114678,721.1
2010,2010,Haywood  ,Haywood,37087,667,59036,1129.8
2010,2010,Henderson  ,Henderson,37089,1243,106740,1164.5
2010,2010,Hertford  ,Hertford,37091,234,24669,948.6
2010,2010,Hoke  ,Hoke,37093,249,46952,530.3
2010,2010,Hyde  ,Hyde,37095,54,5810,929.4
2010,2010,Iredell  ,Iredell,37097,1345,159437,843.6
2010,2010,Jackson  ,Jackson,37099,352,40271,874.1
