Measure,Place,Place Type,Year,Geoid,Max Month,Measure Desc Short,Measure Type,measure_axis_label,no_definition,Notes,Quantile,rate_label,Strategy,wip_definition,yes_definition,n_missing,Number of Records,Rate Denom,rate_mult,Value Count,Value Rate
Deaths (White nH),Caldwell,Counties,2010,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"359,618","100,000",83,23.08004605
Deaths (White nH),Caldwell,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"359,618","100,000",83,23.08004605
Deaths (White nH),Camden,Counties,2010,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"38,733","100,000",8,20.6542225
Deaths (White nH),Cardinal Innovations,LMEMCO Regions,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 224 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"9,013,589","100,000","1,274",14.13421446
Deaths (White nH),Carteret,Counties,2010,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"285,412","100,000",56,19.62075876
Deaths (White nH),Carteret,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"285,412","100,000",56,19.62075876
Deaths (White nH),Caswell,Counties,2010,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"72,905","100,000",13,17.83142446
Deaths (White nH),Caswell,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"72,905","100,000",13,17.83142446
Deaths (White nH),Catawba,Counties,2010,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 20 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"617,538","100,000",119,19.27006921
Deaths (White nH),Catawba,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 20 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"617,538","100,000",119,19.27006921
Deaths (White nH),Chatham,Counties,2010,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"224,809","100,000",19,8.45161893
Deaths (White nH),Chatham,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"224,809","100,000",19,8.45161893
Deaths (White nH),Cherokee,Counties,2010,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"125,556","100,000",40,31.85829431
Deaths (White nH),Cherokee,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"125,556","100,000",40,31.85829431
Deaths (White nH),Chowan,Counties,2010,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"45,152","100,000",4,8.858965273
Deaths (White nH),Clay,Counties,2010,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"49,571","100,000",16,32.27693611
Deaths (White nH),Clay,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"49,571","100,000",16,32.27693611
Deaths (White nH),Cleveland,Counties,2010,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 16 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"372,832","100,000",79,21.18916831
Deaths (White nH),Cleveland,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 16 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"372,832","100,000",79,21.18916831
Deaths (White nH),Columbus,Counties,2010,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"170,565","100,000",51,29.9006244
Deaths (White nH),Columbus,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 11 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"170,565","100,000",51,29.9006244
Deaths (White nH),Craven,Counties,2010,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 9 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"344,368","100,000",54,15.6808995
Deaths (White nH),Craven,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 9 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"344,368","100,000",54,15.6808995
Deaths (White nH),Cumberland,Counties,2010,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 31 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"805,968","100,000",117,14.51670538
Deaths (White nH),Cumberland,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 31 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"805,968","100,000",117,14.51670538
Deaths (White nH),Currituck,Counties,2010,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"106,447","100,000",14,13.15208508
Deaths (White nH),Dare,Counties,2010,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"156,020","100,000",23,14.74169978
Deaths (White nH),Dare,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"156,020","100,000",23,14.74169978
Deaths (White nH),Davidson,Counties,2010,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 15 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"656,192","100,000",117,17.83014727
Deaths (White nH),Davidson,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 15 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"656,192","100,000",117,17.83014727
Deaths (White nH),Davie,Counties,2010,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"175,508","100,000",29,16.52346332
Deaths (White nH),Davie,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"175,508","100,000",29,16.52346332
Deaths (White nH),Duplin,Counties,2010,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"141,965","100,000",14,9.861585602
Deaths (White nH),Duplin,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"141,965","100,000",14,9.861585602
Deaths (White nH),Durham,Counties,2010,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 19 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"594,993","100,000",69,11.59677509
Deaths (White nH),Durham,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 19 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"594,993","100,000",69,11.59677509
Deaths (White nH),Eastern,Health Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 309 and rate was NA,Lowest,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"11,118,915","100,000","1,468",13.20272707
Deaths (White nH),Eastpointe Office,LMEMCO Regions,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 35 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,519,019","100,000",206,13.56138403
Deaths (White nH),Edgecombe,Counties,2010,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"102,398","100,000",14,13.67214203
Deaths (White nH),Edgecombe,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"102,398","100,000",14,13.67214203
Deaths (White nH),Forsyth,Counties,2010,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 26 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,084,264","100,000",161,14.84878222
Deaths (White nH),Forsyth,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 26 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,084,264","100,000",161,14.84878222
Deaths (White nH),Franklin,Counties,2010,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"189,537","100,000",28,14.77284119
Deaths (White nH),Franklin,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 5 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"189,537","100,000",28,14.77284119
Deaths (White nH),Gaston,Counties,2010,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 46 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"796,318","100,000",220,27.62715398
Deaths (White nH),Gaston,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 46 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"796,318","100,000",220,27.62715398
Deaths (White nH),Gates,Counties,2010,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"36,744","100,000",2,5.443065535
Deaths (White nH),Graham,Counties,2010,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"36,724","100,000",8,21.78411938
Deaths (White nH),Graham,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"36,724","100,000",8,21.78411938
Deaths (White nH),Granville,Counties,2010,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"167,049","100,000",21,12.57116176
Deaths (White nH),Granville-Vance District,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 6 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"261,323","100,000",48,18.36807323
Deaths (White nH),Greene,Counties,2010,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"48,849","100,000",5,10.23562407
Deaths (White nH),Greene,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Low,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"48,849","100,000",5,10.23562407
Deaths (White nH),Guilford,Counties,2010,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 32 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,364,468","100,000",178,13.04537739
Deaths (White nH),Guilford,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 32 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"1,364,468","100,000",178,13.04537739
Deaths (White nH),Halifax,Counties,2010,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"111,642","100,000",14,12.54008348
Deaths (White nH),Halifax,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 3 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"111,642","100,000",14,12.54008348
Deaths (White nH),Harnett,Counties,2010,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"370,812","100,000",51,13.75360021
Deaths (White nH),Harnett,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"370,812","100,000",51,13.75360021
Deaths (White nH),Haywood,Counties,2010,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"272,393","100,000",50,18.35583146
Deaths (White nH),Haywood,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 12 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"272,393","100,000",50,18.35583146
Deaths (White nH),Henderson,Counties,2010,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 20 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"443,407","100,000",73,16.46342976
Deaths (White nH),Henderson,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 20 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"443,407","100,000",73,16.46342976
Deaths (White nH),Hertford,Counties,2010,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"41,073","100,000",5,12.17344728
Deaths (White nH),Hoke,Counties,2010,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"95,607","100,000",9,9.413536666
Deaths (White nH),Hoke,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 2 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"95,607","100,000",9,9.413536666
Deaths (White nH),Hyde,Counties,2010,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"16,066","100,000",2,12.44864932
Deaths (White nH),Hyde,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 0 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"16,066","100,000",2,12.44864932
Deaths (White nH),Iredell,Counties,2010,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 22 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"612,869","100,000",108,17.62203668
Deaths (White nH),Iredell,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 22 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"612,869","100,000",108,17.62203668
Deaths (White nH),Jackson,Counties,2010,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"155,829","100,000",26,16.68495595
Deaths (White nH),Jackson,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 4 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"155,829","100,000",26,16.68495595
Deaths (White nH),Johnston,Counties,2010,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 24 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"580,801","100,000",63,10.84708876
Deaths (White nH),Johnston,LHD Districts,2010,,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 24 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"580,801","100,000",63,10.84708876
Deaths (White nH),Jones,Counties,2010,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents",metric,Number of deaths,NA,Annual count was 1 and rate was NA,Middle,"Rate per 100,000 residents",8E) Equity: White NH,NA,NA,0,1,"31,143","100,000",4,12.84397778
